,date,country,confirmed,recovered,deaths,country_code
5216,4/14/20,Equatorial Guinea,20.0,0.0,0.0,GNQ
5217,4/15/20,Equatorial Guinea,10.0,0.0,0.0,GNQ
5218,4/16/20,Equatorial Guinea,0.0,0.0,0.0,GNQ
5219,4/17/20,Equatorial Guinea,28.0,0.0,0.0,GNQ
5220,1/22/20,Eritrea,0.0,0.0,0.0,ERI
5221,1/23/20,Eritrea,0.0,0.0,0.0,ERI
5222,1/24/20,Eritrea,0.0,0.0,0.0,ERI
5223,1/25/20,Eritrea,0.0,0.0,0.0,ERI
5224,1/26/20,Eritrea,0.0,0.0,0.0,ERI
5225,1/27/20,Eritrea,0.0,0.0,0.0,ERI
5226,1/28/20,Eritrea,0.0,0.0,0.0,ERI
5227,1/29/20,Eritrea,0.0,0.0,0.0,ERI
5228,1/30/20,Eritrea,0.0,0.0,0.0,ERI
5229,1/31/20,Eritrea,0.0,0.0,0.0,ERI
5230,2/1/20,Eritrea,0.0,0.0,0.0,ERI
5231,2/2/20,Eritrea,0.0,0.0,0.0,ERI
5232,2/3/20,Eritrea,0.0,0.0,0.0,ERI
5233,2/4/20,Eritrea,0.0,0.0,0.0,ERI
5234,2/5/20,Eritrea,0.0,0.0,0.0,ERI
5235,2/6/20,Eritrea,0.0,0.0,0.0,ERI
5236,2/7/20,Eritrea,0.0,0.0,0.0,ERI
5237,2/8/20,Eritrea,0.0,0.0,0.0,ERI
5238,2/9/20,Eritrea,0.0,0.0,0.0,ERI
5239,2/10/20,Eritrea,0.0,0.0,0.0,ERI
5240,2/11/20,Eritrea,0.0,0.0,0.0,ERI
5241,2/12/20,Eritrea,0.0,0.0,0.0,ERI
5242,2/13/20,Eritrea,0.0,0.0,0.0,ERI
5243,2/14/20,Eritrea,0.0,0.0,0.0,ERI
5244,2/15/20,Eritrea,0.0,0.0,0.0,ERI
5245,2/16/20,Eritrea,0.0,0.0,0.0,ERI
5246,2/17/20,Eritrea,0.0,0.0,0.0,ERI
5247,2/18/20,Eritrea,0.0,0.0,0.0,ERI
5248,2/19/20,Eritrea,0.0,0.0,0.0,ERI
5249,2/20/20,Eritrea,0.0,0.0,0.0,ERI
5250,2/21/20,Eritrea,0.0,0.0,0.0,ERI
5251,2/22/20,Eritrea,0.0,0.0,0.0,ERI
5252,2/23/20,Eritrea,0.0,0.0,0.0,ERI
5253,2/24/20,Eritrea,0.0,0.0,0.0,ERI
5254,2/25/20,Eritrea,0.0,0.0,0.0,ERI
5255,2/26/20,Eritrea,0.0,0.0,0.0,ERI
5256,2/27/20,Eritrea,0.0,0.0,0.0,ERI
5257,2/28/20,Eritrea,0.0,0.0,0.0,ERI
5258,2/29/20,Eritrea,0.0,0.0,0.0,ERI
5259,3/1/20,Eritrea,0.0,0.0,0.0,ERI
5260,3/2/20,Eritrea,0.0,0.0,0.0,ERI
5261,3/3/20,Eritrea,0.0,0.0,0.0,ERI
5262,3/4/20,Eritrea,0.0,0.0,0.0,ERI
5263,3/5/20,Eritrea,0.0,0.0,0.0,ERI
5264,3/6/20,Eritrea,0.0,0.0,0.0,ERI
5265,3/7/20,Eritrea,0.0,0.0,0.0,ERI
5266,3/8/20,Eritrea,0.0,0.0,0.0,ERI
5267,3/9/20,Eritrea,0.0,0.0,0.0,ERI
5268,3/10/20,Eritrea,0.0,0.0,0.0,ERI
5269,3/11/20,Eritrea,0.0,0.0,0.0,ERI
5270,3/12/20,Eritrea,0.0,0.0,0.0,ERI
5271,3/13/20,Eritrea,0.0,0.0,0.0,ERI
5272,3/14/20,Eritrea,0.0,0.0,0.0,ERI
5273,3/15/20,Eritrea,0.0,0.0,0.0,ERI
5274,3/16/20,Eritrea,0.0,0.0,0.0,ERI
5275,3/17/20,Eritrea,0.0,0.0,0.0,ERI
5276,3/18/20,Eritrea,0.0,0.0,0.0,ERI
5277,3/19/20,Eritrea,0.0,0.0,0.0,ERI
5278,3/20/20,Eritrea,0.0,0.0,0.0,ERI
5279,3/21/20,Eritrea,1.0,0.0,0.0,ERI
5280,3/22/20,Eritrea,0.0,0.0,0.0,ERI
5281,3/23/20,Eritrea,0.0,0.0,0.0,ERI
5282,3/24/20,Eritrea,0.0,0.0,0.0,ERI
5283,3/25/20,Eritrea,3.0,0.0,0.0,ERI
5284,3/26/20,Eritrea,2.0,0.0,0.0,ERI
5285,3/27/20,Eritrea,0.0,0.0,0.0,ERI
5286,3/28/20,Eritrea,0.0,0.0,0.0,ERI
5287,3/29/20,Eritrea,6.0,0.0,0.0,ERI
5288,3/30/20,Eritrea,0.0,0.0,0.0,ERI
5289,3/31/20,Eritrea,3.0,0.0,0.0,ERI
5290,4/1/20,Eritrea,0.0,0.0,0.0,ERI
5291,4/2/20,Eritrea,7.0,0.0,0.0,ERI
5292,4/3/20,Eritrea,0.0,0.0,0.0,ERI
5293,4/4/20,Eritrea,7.0,0.0,0.0,ERI
5294,4/5/20,Eritrea,0.0,0.0,0.0,ERI
5295,4/6/20,Eritrea,2.0,0.0,0.0,ERI
5296,4/7/20,Eritrea,0.0,0.0,0.0,ERI
5297,4/8/20,Eritrea,2.0,0.0,0.0,ERI
5298,4/9/20,Eritrea,0.0,0.0,0.0,ERI
5299,4/10/20,Eritrea,1.0,0.0,0.0,ERI
5300,4/11/20,Eritrea,0.0,0.0,0.0,ERI
5301,4/12/20,Eritrea,0.0,0.0,0.0,ERI
5302,4/13/20,Eritrea,0.0,0.0,0.0,ERI
5303,4/14/20,Eritrea,0.0,0.0,0.0,ERI
5304,4/15/20,Eritrea,1.0,0.0,0.0,ERI
5305,4/16/20,Eritrea,0.0,0.0,0.0,ERI
5306,4/17/20,Eritrea,0.0,0.0,0.0,ERI
5307,1/22/20,Estonia,0.0,0.0,0.0,EST
5308,1/23/20,Estonia,0.0,0.0,0.0,EST
5309,1/24/20,Estonia,0.0,0.0,0.0,EST
5310,1/25/20,Estonia,0.0,0.0,0.0,EST
5311,1/26/20,Estonia,0.0,0.0,0.0,EST
5312,1/27/20,Estonia,0.0,0.0,0.0,EST
5313,1/28/20,Estonia,0.0,0.0,0.0,EST
5314,1/29/20,Estonia,0.0,0.0,0.0,EST
5315,1/30/20,Estonia,0.0,0.0,0.0,EST
5316,1/31/20,Estonia,0.0,0.0,0.0,EST
5317,2/1/20,Estonia,0.0,0.0,0.0,EST
5318,2/2/20,Estonia,0.0,0.0,0.0,EST
5319,2/3/20,Estonia,0.0,0.0,0.0,EST
5320,2/4/20,Estonia,0.0,0.0,0.0,EST
5321,2/5/20,Estonia,0.0,0.0,0.0,EST
5322,2/6/20,Estonia,0.0,0.0,0.0,EST
5323,2/7/20,Estonia,0.0,0.0,0.0,EST
5324,2/8/20,Estonia,0.0,0.0,0.0,EST
5325,2/9/20,Estonia,0.0,0.0,0.0,EST
5326,2/10/20,Estonia,0.0,0.0,0.0,EST
5327,2/11/20,Estonia,0.0,0.0,0.0,EST
5328,2/12/20,Estonia,0.0,0.0,0.0,EST
5329,2/13/20,Estonia,0.0,0.0,0.0,EST
5330,2/14/20,Estonia,0.0,0.0,0.0,EST
5331,2/15/20,Estonia,0.0,0.0,0.0,EST
5332,2/16/20,Estonia,0.0,0.0,0.0,EST
5333,2/17/20,Estonia,0.0,0.0,0.0,EST
5334,2/18/20,Estonia,0.0,0.0,0.0,EST
5335,2/19/20,Estonia,0.0,0.0,0.0,EST
5336,2/20/20,Estonia,0.0,0.0,0.0,EST
5337,2/21/20,Estonia,0.0,0.0,0.0,EST
5338,2/22/20,Estonia,0.0,0.0,0.0,EST
5339,2/23/20,Estonia,0.0,0.0,0.0,EST
5340,2/24/20,Estonia,0.0,0.0,0.0,EST
5341,2/25/20,Estonia,0.0,0.0,0.0,EST
5342,2/26/20,Estonia,0.0,0.0,0.0,EST
5343,2/27/20,Estonia,1.0,0.0,0.0,EST
5344,2/28/20,Estonia,0.0,0.0,0.0,EST
5345,2/29/20,Estonia,0.0,0.0,0.0,EST
5346,3/1/20,Estonia,0.0,0.0,0.0,EST
5347,3/2/20,Estonia,0.0,0.0,0.0,EST
5348,3/3/20,Estonia,1.0,0.0,0.0,EST
5349,3/4/20,Estonia,0.0,0.0,0.0,EST
5350,3/5/20,Estonia,1.0,0.0,0.0,EST
5351,3/6/20,Estonia,7.0,0.0,0.0,EST
5352,3/7/20,Estonia,0.0,0.0,0.0,EST
5353,3/8/20,Estonia,0.0,0.0,0.0,EST
5354,3/9/20,Estonia,0.0,0.0,0.0,EST
5355,3/10/20,Estonia,2.0,0.0,0.0,EST
5356,3/11/20,Estonia,4.0,0.0,0.0,EST
5357,3/12/20,Estonia,0.0,0.0,0.0,EST
5358,3/13/20,Estonia,63.0,0.0,0.0,EST
5359,3/14/20,Estonia,36.0,0.0,0.0,EST
5360,3/15/20,Estonia,56.0,1.0,0.0,EST
5361,3/16/20,Estonia,34.0,0.0,0.0,EST
5362,3/17/20,Estonia,20.0,0.0,0.0,EST
5363,3/18/20,Estonia,33.0,0.0,0.0,EST
5364,3/19/20,Estonia,9.0,0.0,0.0,EST
5365,3/20/20,Estonia,16.0,0.0,0.0,EST
5366,3/21/20,Estonia,23.0,0.0,0.0,EST
5367,3/22/20,Estonia,20.0,1.0,0.0,EST
5368,3/23/20,Estonia,26.0,0.0,0.0,EST
5369,3/24/20,Estonia,17.0,5.0,0.0,EST
5370,3/25/20,Estonia,35.0,1.0,1.0,EST
5371,3/26/20,Estonia,134.0,0.0,0.0,EST
5372,3/27/20,Estonia,37.0,3.0,0.0,EST
5373,3/28/20,Estonia,70.0,9.0,0.0,EST
5374,3/29/20,Estonia,34.0,0.0,2.0,EST
5375,3/30/20,Estonia,36.0,0.0,0.0,EST
5376,3/31/20,Estonia,30.0,6.0,1.0,EST
5377,4/1/20,Estonia,34.0,7.0,1.0,EST
5378,4/2/20,Estonia,79.0,12.0,6.0,EST
5379,4/3/20,Estonia,103.0,3.0,1.0,EST
5380,4/4/20,Estonia,78.0,11.0,1.0,EST
5381,4/5/20,Estonia,58.0,3.0,2.0,EST
5382,4/6/20,Estonia,11.0,0.0,4.0,EST
5383,4/7/20,Estonia,41.0,7.0,2.0,EST
5384,4/8/20,Estonia,36.0,3.0,3.0,EST
5385,4/9/20,Estonia,22.0,11.0,0.0,EST
5386,4/10/20,Estonia,51.0,10.0,0.0,EST
5387,4/11/20,Estonia,46.0,0.0,0.0,EST
5388,4/12/20,Estonia,5.0,5.0,1.0,EST
5389,4/13/20,Estonia,23.0,4.0,3.0,EST
5390,4/14/20,Estonia,41.0,13.0,3.0,EST
5391,4/15/20,Estonia,27.0,2.0,4.0,EST
5392,4/16/20,Estonia,34.0,16.0,1.0,EST
5393,4/17/20,Estonia,25.0,12.0,2.0,EST
5394,1/22/20,Eswatini,0.0,0.0,0.0,SWZ
5395,1/23/20,Eswatini,0.0,0.0,0.0,SWZ
5396,1/24/20,Eswatini,0.0,0.0,0.0,SWZ
5397,1/25/20,Eswatini,0.0,0.0,0.0,SWZ
5398,1/26/20,Eswatini,0.0,0.0,0.0,SWZ
5399,1/27/20,Eswatini,0.0,0.0,0.0,SWZ
5400,1/28/20,Eswatini,0.0,0.0,0.0,SWZ
5401,1/29/20,Eswatini,0.0,0.0,0.0,SWZ
5402,1/30/20,Eswatini,0.0,0.0,0.0,SWZ
5403,1/31/20,Eswatini,0.0,0.0,0.0,SWZ
5404,2/1/20,Eswatini,0.0,0.0,0.0,SWZ
5405,2/2/20,Eswatini,0.0,0.0,0.0,SWZ
5406,2/3/20,Eswatini,0.0,0.0,0.0,SWZ
5407,2/4/20,Eswatini,0.0,0.0,0.0,SWZ
5408,2/5/20,Eswatini,0.0,0.0,0.0,SWZ
5409,2/6/20,Eswatini,0.0,0.0,0.0,SWZ
5410,2/7/20,Eswatini,0.0,0.0,0.0,SWZ
5411,2/8/20,Eswatini,0.0,0.0,0.0,SWZ
5412,2/9/20,Eswatini,0.0,0.0,0.0,SWZ
5413,2/10/20,Eswatini,0.0,0.0,0.0,SWZ
5414,2/11/20,Eswatini,0.0,0.0,0.0,SWZ
5415,2/12/20,Eswatini,0.0,0.0,0.0,SWZ
5416,2/13/20,Eswatini,0.0,0.0,0.0,SWZ
5417,2/14/20,Eswatini,0.0,0.0,0.0,SWZ
5418,2/15/20,Eswatini,0.0,0.0,0.0,SWZ
5419,2/16/20,Eswatini,0.0,0.0,0.0,SWZ
5420,2/17/20,Eswatini,0.0,0.0,0.0,SWZ
5421,2/18/20,Eswatini,0.0,0.0,0.0,SWZ
5422,2/19/20,Eswatini,0.0,0.0,0.0,SWZ
5423,2/20/20,Eswatini,0.0,0.0,0.0,SWZ
5424,2/21/20,Eswatini,0.0,0.0,0.0,SWZ
5425,2/22/20,Eswatini,0.0,0.0,0.0,SWZ
5426,2/23/20,Eswatini,0.0,0.0,0.0,SWZ
5427,2/24/20,Eswatini,0.0,0.0,0.0,SWZ
5428,2/25/20,Eswatini,0.0,0.0,0.0,SWZ
5429,2/26/20,Eswatini,0.0,0.0,0.0,SWZ
5430,2/27/20,Eswatini,0.0,0.0,0.0,SWZ
5431,2/28/20,Eswatini,0.0,0.0,0.0,SWZ
5432,2/29/20,Eswatini,0.0,0.0,0.0,SWZ
5433,3/1/20,Eswatini,0.0,0.0,0.0,SWZ
5434,3/2/20,Eswatini,0.0,0.0,0.0,SWZ
5435,3/3/20,Eswatini,0.0,0.0,0.0,SWZ
5436,3/4/20,Eswatini,0.0,0.0,0.0,SWZ
5437,3/5/20,Eswatini,0.0,0.0,0.0,SWZ
5438,3/6/20,Eswatini,0.0,0.0,0.0,SWZ
5439,3/7/20,Eswatini,0.0,0.0,0.0,SWZ
5440,3/8/20,Eswatini,0.0,0.0,0.0,SWZ
5441,3/9/20,Eswatini,0.0,0.0,0.0,SWZ
5442,3/10/20,Eswatini,0.0,0.0,0.0,SWZ
5443,3/11/20,Eswatini,0.0,0.0,0.0,SWZ
5444,3/12/20,Eswatini,0.0,0.0,0.0,SWZ
5445,3/13/20,Eswatini,0.0,0.0,0.0,SWZ
5446,3/14/20,Eswatini,1.0,0.0,0.0,SWZ
5447,3/15/20,Eswatini,0.0,0.0,0.0,SWZ
5448,3/16/20,Eswatini,0.0,0.0,0.0,SWZ
5449,3/17/20,Eswatini,0.0,0.0,0.0,SWZ
5450,3/18/20,Eswatini,0.0,0.0,0.0,SWZ
5451,3/19/20,Eswatini,0.0,0.0,0.0,SWZ
5452,3/20/20,Eswatini,0.0,0.0,0.0,SWZ
5453,3/21/20,Eswatini,0.0,0.0,0.0,SWZ
5454,3/22/20,Eswatini,3.0,0.0,0.0,SWZ
5455,3/23/20,Eswatini,0.0,0.0,0.0,SWZ
5456,3/24/20,Eswatini,0.0,0.0,0.0,SWZ
5457,3/25/20,Eswatini,0.0,0.0,0.0,SWZ
5458,3/26/20,Eswatini,2.0,0.0,0.0,SWZ
5459,3/27/20,Eswatini,3.0,0.0,0.0,SWZ
5460,3/28/20,Eswatini,0.0,0.0,0.0,SWZ
5461,3/29/20,Eswatini,0.0,0.0,0.0,SWZ
5462,3/30/20,Eswatini,0.0,0.0,0.0,SWZ
5463,3/31/20,Eswatini,0.0,0.0,0.0,SWZ
5464,4/1/20,Eswatini,0.0,0.0,0.0,SWZ
5465,4/2/20,Eswatini,0.0,0.0,0.0,SWZ
5466,4/3/20,Eswatini,0.0,0.0,0.0,SWZ
5467,4/4/20,Eswatini,0.0,0.0,0.0,SWZ
5468,4/5/20,Eswatini,0.0,0.0,0.0,SWZ
5469,4/6/20,Eswatini,1.0,4.0,0.0,SWZ
5470,4/7/20,Eswatini,0.0,0.0,0.0,SWZ
5471,4/8/20,Eswatini,2.0,3.0,0.0,SWZ
5472,4/9/20,Eswatini,0.0,0.0,0.0,SWZ
5473,4/10/20,Eswatini,0.0,0.0,0.0,SWZ
5474,4/11/20,Eswatini,0.0,0.0,0.0,SWZ
5475,4/12/20,Eswatini,2.0,0.0,0.0,SWZ
5476,4/13/20,Eswatini,1.0,0.0,0.0,SWZ
5477,4/14/20,Eswatini,0.0,1.0,0.0,SWZ
5478,4/15/20,Eswatini,0.0,0.0,0.0,SWZ
5479,4/16/20,Eswatini,1.0,0.0,1.0,SWZ
5480,4/17/20,Eswatini,0.0,0.0,0.0,SWZ
5481,1/22/20,Ethiopia,0.0,0.0,0.0,ETH
5482,1/23/20,Ethiopia,0.0,0.0,0.0,ETH
5483,1/24/20,Ethiopia,0.0,0.0,0.0,ETH
5484,1/25/20,Ethiopia,0.0,0.0,0.0,ETH
5485,1/26/20,Ethiopia,0.0,0.0,0.0,ETH
5486,1/27/20,Ethiopia,0.0,0.0,0.0,ETH
5487,1/28/20,Ethiopia,0.0,0.0,0.0,ETH
5488,1/29/20,Ethiopia,0.0,0.0,0.0,ETH
5489,1/30/20,Ethiopia,0.0,0.0,0.0,ETH
5490,1/31/20,Ethiopia,0.0,0.0,0.0,ETH
5491,2/1/20,Ethiopia,0.0,0.0,0.0,ETH
5492,2/2/20,Ethiopia,0.0,0.0,0.0,ETH
5493,2/3/20,Ethiopia,0.0,0.0,0.0,ETH
5494,2/4/20,Ethiopia,0.0,0.0,0.0,ETH
5495,2/5/20,Ethiopia,0.0,0.0,0.0,ETH
5496,2/6/20,Ethiopia,0.0,0.0,0.0,ETH
5497,2/7/20,Ethiopia,0.0,0.0,0.0,ETH
5498,2/8/20,Ethiopia,0.0,0.0,0.0,ETH
5499,2/9/20,Ethiopia,0.0,0.0,0.0,ETH
5500,2/10/20,Ethiopia,0.0,0.0,0.0,ETH
5501,2/11/20,Ethiopia,0.0,0.0,0.0,ETH
5502,2/12/20,Ethiopia,0.0,0.0,0.0,ETH
5503,2/13/20,Ethiopia,0.0,0.0,0.0,ETH
5504,2/14/20,Ethiopia,0.0,0.0,0.0,ETH
5505,2/15/20,Ethiopia,0.0,0.0,0.0,ETH
5506,2/16/20,Ethiopia,0.0,0.0,0.0,ETH
5507,2/17/20,Ethiopia,0.0,0.0,0.0,ETH
5508,2/18/20,Ethiopia,0.0,0.0,0.0,ETH
5509,2/19/20,Ethiopia,0.0,0.0,0.0,ETH
5510,2/20/20,Ethiopia,0.0,0.0,0.0,ETH
5511,2/21/20,Ethiopia,0.0,0.0,0.0,ETH
5512,2/22/20,Ethiopia,0.0,0.0,0.0,ETH
5513,2/23/20,Ethiopia,0.0,0.0,0.0,ETH
5514,2/24/20,Ethiopia,0.0,0.0,0.0,ETH
5515,2/25/20,Ethiopia,0.0,0.0,0.0,ETH
5516,2/26/20,Ethiopia,0.0,0.0,0.0,ETH
5517,2/27/20,Ethiopia,0.0,0.0,0.0,ETH
5518,2/28/20,Ethiopia,0.0,0.0,0.0,ETH
5519,2/29/20,Ethiopia,0.0,0.0,0.0,ETH
5520,3/1/20,Ethiopia,0.0,0.0,0.0,ETH
5521,3/2/20,Ethiopia,0.0,0.0,0.0,ETH
5522,3/3/20,Ethiopia,0.0,0.0,0.0,ETH
5523,3/4/20,Ethiopia,0.0,0.0,0.0,ETH
5524,3/5/20,Ethiopia,0.0,0.0,0.0,ETH
5525,3/6/20,Ethiopia,0.0,0.0,0.0,ETH
5526,3/7/20,Ethiopia,0.0,0.0,0.0,ETH
5527,3/8/20,Ethiopia,0.0,0.0,0.0,ETH
5528,3/9/20,Ethiopia,0.0,0.0,0.0,ETH
5529,3/10/20,Ethiopia,0.0,0.0,0.0,ETH
5530,3/11/20,Ethiopia,0.0,0.0,0.0,ETH
5531,3/12/20,Ethiopia,0.0,0.0,0.0,ETH
5532,3/13/20,Ethiopia,1.0,0.0,0.0,ETH
5533,3/14/20,Ethiopia,0.0,0.0,0.0,ETH
5534,3/15/20,Ethiopia,0.0,0.0,0.0,ETH
5535,3/16/20,Ethiopia,4.0,0.0,0.0,ETH
5536,3/17/20,Ethiopia,0.0,0.0,0.0,ETH
5537,3/18/20,Ethiopia,1.0,0.0,0.0,ETH
5538,3/19/20,Ethiopia,0.0,0.0,0.0,ETH
5539,3/20/20,Ethiopia,3.0,0.0,0.0,ETH
5540,3/21/20,Ethiopia,0.0,0.0,0.0,ETH
5541,3/22/20,Ethiopia,2.0,4.0,0.0,ETH
5542,3/23/20,Ethiopia,0.0,0.0,0.0,ETH
5543,3/24/20,Ethiopia,1.0,-4.0,0.0,ETH
5544,3/25/20,Ethiopia,0.0,0.0,0.0,ETH
5545,3/26/20,Ethiopia,0.0,0.0,0.0,ETH
5546,3/27/20,Ethiopia,4.0,0.0,0.0,ETH
5547,3/28/20,Ethiopia,0.0,1.0,0.0,ETH
5548,3/29/20,Ethiopia,5.0,0.0,0.0,ETH
5549,3/30/20,Ethiopia,2.0,3.0,0.0,ETH
5550,3/31/20,Ethiopia,3.0,-2.0,0.0,ETH
5551,4/1/20,Ethiopia,3.0,0.0,0.0,ETH
5552,4/2/20,Ethiopia,0.0,1.0,0.0,ETH
5553,4/3/20,Ethiopia,6.0,0.0,0.0,ETH
5554,4/4/20,Ethiopia,3.0,1.0,0.0,ETH
5555,4/5/20,Ethiopia,5.0,0.0,2.0,ETH
5556,4/6/20,Ethiopia,1.0,0.0,0.0,ETH
5557,4/7/20,Ethiopia,8.0,0.0,0.0,ETH
5558,4/8/20,Ethiopia,3.0,0.0,0.0,ETH
5559,4/9/20,Ethiopia,1.0,0.0,0.0,ETH
5560,4/10/20,Ethiopia,9.0,0.0,1.0,ETH
5561,4/11/20,Ethiopia,4.0,6.0,0.0,ETH
5562,4/12/20,Ethiopia,2.0,0.0,0.0,ETH
5563,4/13/20,Ethiopia,3.0,4.0,0.0,ETH
5564,4/14/20,Ethiopia,8.0,0.0,0.0,ETH
5565,4/15/20,Ethiopia,3.0,1.0,0.0,ETH
5566,4/16/20,Ethiopia,7.0,0.0,0.0,ETH
5567,4/17/20,Ethiopia,4.0,0.0,0.0,ETH
5568,1/22/20,Faroe Islands,0.0,0.0,0.0,FRO
5569,1/23/20,Faroe Islands,0.0,0.0,0.0,FRO
5570,1/24/20,Faroe Islands,0.0,0.0,0.0,FRO
5571,1/25/20,Faroe Islands,0.0,0.0,0.0,FRO
5572,1/26/20,Faroe Islands,0.0,0.0,0.0,FRO
5573,1/27/20,Faroe Islands,0.0,0.0,0.0,FRO
5574,1/28/20,Faroe Islands,0.0,0.0,0.0,FRO
5575,1/29/20,Faroe Islands,0.0,0.0,0.0,FRO
5576,1/30/20,Faroe Islands,0.0,0.0,0.0,FRO
5577,1/31/20,Faroe Islands,0.0,0.0,0.0,FRO
5578,2/1/20,Faroe Islands,0.0,0.0,0.0,FRO
5579,2/2/20,Faroe Islands,0.0,0.0,0.0,FRO
5580,2/3/20,Faroe Islands,0.0,0.0,0.0,FRO
5581,2/4/20,Faroe Islands,0.0,0.0,0.0,FRO
5582,2/5/20,Faroe Islands,0.0,0.0,0.0,FRO
5583,2/6/20,Faroe Islands,0.0,0.0,0.0,FRO
5584,2/7/20,Faroe Islands,0.0,0.0,0.0,FRO
5585,2/8/20,Faroe Islands,0.0,0.0,0.0,FRO
5586,2/9/20,Faroe Islands,0.0,0.0,0.0,FRO
5587,2/10/20,Faroe Islands,0.0,0.0,0.0,FRO
5588,2/11/20,Faroe Islands,0.0,0.0,0.0,FRO
5589,2/12/20,Faroe Islands,0.0,0.0,0.0,FRO
5590,2/13/20,Faroe Islands,0.0,0.0,0.0,FRO
5591,2/14/20,Faroe Islands,0.0,0.0,0.0,FRO
5592,2/15/20,Faroe Islands,0.0,0.0,0.0,FRO
5593,2/16/20,Faroe Islands,0.0,0.0,0.0,FRO
5594,2/17/20,Faroe Islands,0.0,0.0,0.0,FRO
5595,2/18/20,Faroe Islands,0.0,0.0,0.0,FRO
5596,2/19/20,Faroe Islands,0.0,0.0,0.0,FRO
5597,2/20/20,Faroe Islands,0.0,0.0,0.0,FRO
5598,2/21/20,Faroe Islands,0.0,0.0,0.0,FRO
5599,2/22/20,Faroe Islands,0.0,0.0,0.0,FRO
5600,2/23/20,Faroe Islands,0.0,0.0,0.0,FRO
5601,2/24/20,Faroe Islands,0.0,0.0,0.0,FRO
5602,2/25/20,Faroe Islands,0.0,0.0,0.0,FRO
5603,2/26/20,Faroe Islands,0.0,0.0,0.0,FRO
5604,2/27/20,Faroe Islands,0.0,0.0,0.0,FRO
5605,2/28/20,Faroe Islands,0.0,0.0,0.0,FRO
5606,2/29/20,Faroe Islands,0.0,0.0,0.0,FRO
5607,3/1/20,Faroe Islands,0.0,0.0,0.0,FRO
5608,3/2/20,Faroe Islands,0.0,0.0,0.0,FRO
5609,3/3/20,Faroe Islands,0.0,0.0,0.0,FRO
5610,3/4/20,Faroe Islands,1.0,0.0,0.0,FRO
5611,3/5/20,Faroe Islands,0.0,0.0,0.0,FRO
5612,3/6/20,Faroe Islands,0.0,0.0,0.0,FRO
5613,3/7/20,Faroe Islands,0.0,0.0,0.0,FRO
5614,3/8/20,Faroe Islands,1.0,0.0,0.0,FRO
5615,3/9/20,Faroe Islands,0.0,0.0,0.0,FRO
5616,3/10/20,Faroe Islands,0.0,0.0,0.0,FRO
5617,3/11/20,Faroe Islands,0.0,0.0,0.0,FRO
5618,3/12/20,Faroe Islands,0.0,0.0,0.0,FRO
5619,3/13/20,Faroe Islands,1.0,0.0,0.0,FRO
5620,3/14/20,Faroe Islands,6.0,0.0,0.0,FRO
5621,3/15/20,Faroe Islands,2.0,0.0,0.0,FRO
5622,3/16/20,Faroe Islands,7.0,0.0,0.0,FRO
5623,3/17/20,Faroe Islands,29.0,0.0,0.0,FRO
5624,3/18/20,Faroe Islands,11.0,0.0,0.0,FRO
5625,3/19/20,Faroe Islands,14.0,0.0,0.0,FRO
5626,3/20/20,Faroe Islands,8.0,0.0,0.0,FRO
5627,3/21/20,Faroe Islands,12.0,0.0,0.0,FRO
5628,3/22/20,Faroe Islands,23.0,0.0,0.0,FRO
5629,3/23/20,Faroe Islands,3.0,0.0,0.0,FRO
5630,3/24/20,Faroe Islands,4.0,33.0,0.0,FRO
5631,3/25/20,Faroe Islands,10.0,5.0,0.0,FRO
5632,3/26/20,Faroe Islands,8.0,9.0,0.0,FRO
5633,3/27/20,Faroe Islands,4.0,7.0,0.0,FRO
5634,3/28/20,Faroe Islands,11.0,0.0,0.0,FRO
5635,3/29/20,Faroe Islands,4.0,16.0,0.0,FRO
5636,3/30/20,Faroe Islands,9.0,0.0,0.0,FRO
5637,3/31/20,Faroe Islands,1.0,4.0,0.0,FRO
5638,4/1/20,Faroe Islands,4.0,1.0,0.0,FRO
5639,4/2/20,Faroe Islands,4.0,6.0,0.0,FRO
5640,4/3/20,Faroe Islands,2.0,10.0,0.0,FRO
5641,4/4/20,Faroe Islands,2.0,2.0,0.0,FRO
5642,4/5/20,Faroe Islands,0.0,6.0,0.0,FRO
5643,4/6/20,Faroe Islands,2.0,8.0,0.0,FRO
5644,4/7/20,Faroe Islands,1.0,13.0,0.0,FRO
5645,4/8/20,Faroe Islands,0.0,11.0,0.0,FRO
5646,4/9/20,Faroe Islands,0.0,5.0,0.0,FRO
5647,4/10/20,Faroe Islands,0.0,9.0,0.0,FRO
5648,4/11/20,Faroe Islands,0.0,0.0,0.0,FRO
5649,4/12/20,Faroe Islands,0.0,12.0,0.0,FRO
5650,4/13/20,Faroe Islands,0.0,0.0,0.0,FRO
5651,4/14/20,Faroe Islands,0.0,6.0,0.0,FRO
5652,4/15/20,Faroe Islands,0.0,3.0,0.0,FRO
5653,4/16/20,Faroe Islands,0.0,3.0,0.0,FRO
5654,4/17/20,Faroe Islands,0.0,2.0,0.0,FRO
5655,1/22/20,Fiji,0.0,0.0,0.0,FJI
5656,1/23/20,Fiji,0.0,0.0,0.0,FJI
5657,1/24/20,Fiji,0.0,0.0,0.0,FJI
5658,1/25/20,Fiji,0.0,0.0,0.0,FJI
5659,1/26/20,Fiji,0.0,0.0,0.0,FJI
